business_id,name,category,city,state,address,phone,website,google_maps_link,tags,jeep_note,source,osm_id,lat,lon
blacksheep-auto-repair-co,Blacksheep Auto Repair,"Drivetrain Specialists (Axles, Gears, Driveshafts)",Grand Junction,CO,"587, 25 Road, Grand Junction, CO, 81505",+1-970-256-7625,http://www.rockstarkustomz.com,"https://www.google.com/maps?q=39.089742,-108.589981","drivetrain, axle, gears, 4x4",4x4 focused,OSM,node/5820498247,39.0897419,-108.5899813
car-tech-automotive-diagnostics-co,Car Tech Automotive & Diagnostics,Electrical and Diagnostics (Older Vehicle Friendly),Grand Junction,CO,"2846, I 70 Business Loop, Grand Junction, CO, 81501",+1 970 255 8324,https://cartechautomotiveinc.com/,"https://www.google.com/maps?q=39.071150,-108.526665","electrical, diagnostics",,OSM,way/497023282,39.0711503,-108.5266649
contreras-auto-repair-electrical-co,Contreras Auto Repair & Electrical,Electrical and Diagnostics (Older Vehicle Friendly),,CO,CO,+1-970-986-8700,,"https://www.google.com/maps?q=39.091447,-108.444863","electrical, diagnostics",,OSM,node/12094073473,39.0914466,-108.4448634
all-metals-welding-fabrication-company-co,All Metals Welding & Fabrication Company,Fabrication and Welding (4x4),Grand Junction,CO,"1707, I 70 Business Loop, Grand Junction, CO, 81501",+1 970 243 6310,https://allmetalswelding.com/,"https://www.google.com/maps?q=39.065494,-108.544860","fabrication, welding, 4x4",,OSM,way/625795576,39.0654943,-108.5448598
4-wheel-parts-co,4 Wheel Parts,Parts Shops and 4x4 Retailers,Loveland,CO,"3686, Draft Horse Drive, Loveland, CO, 80538",,http://www.4wheelparts.com/,"https://www.google.com/maps?q=40.429997,-104.988420","parts, retail",,OSM,node/4457155337,40.4299972,-104.9884199
a-a-topper-sales-truck-accessories-co,A&A Topper Sales & Truck Accessories,Parts Shops and 4x4 Retailers,,CO,"5425, South Broadway, CO",+1 303-797-3233,www.aatoppers.com,"https://www.google.com/maps?q=39.618680,-104.988450","parts, retail",,OSM,node/9120930267,39.6186796,-104.9884497
advance-auto-parts-co-2,Advance Auto Parts,Parts Shops and 4x4 Retailers,Aurora,CO,"2670, South Havana Street, Aurora, CO, 80014",+1-303-872-4370,https://stores.advanceautoparts.com/co/aurora/2670-s-havana-st,"https://www.google.com/maps?q=39.668401,-104.865537","parts, retail",,OSM,node/2753175604,39.6684009,-104.865537
advance-auto-parts-co-3,Advance Auto Parts,Parts Shops and 4x4 Retailers,Loveland,CO,"3200, Garfield Avenue, Loveland, CO, 80538",+1-970-663-3690,https://stores.advanceautoparts.com/co/loveland/3200-n-garfield-ave,"https://www.google.com/maps?q=40.425195,-105.076990","parts, retail",,OSM,node/4788712388,40.425195,-105.0769904
advance-auto-parts-co-4,Advance Auto Parts,Parts Shops and 4x4 Retailers,co,CO,"3784, East Pikes Peak Avenue, co, CO, 80909",+1 719-574-1950,https://stores.advanceautoparts.com/co/colorado-springs/3784-e-pikes-peak-ave,"https://www.google.com/maps?q=38.832496,-104.758298","parts, retail",,OSM,node/5099458303,38.8324964,-104.758298
advance-auto-parts-co-5,Advance Auto Parts,Parts Shops and 4x4 Retailers,Colorado Springs,CO,"725, Cheyenne Meadows Road, Colorado Springs, CO, 80906",+1-719-579-9633,https://stores.advanceautoparts.com/co/colorado-springs/725-cheyenne-meadows-rd,"https://www.google.com/maps?q=38.775812,-104.814172","parts, retail",,OSM,node/6035884556,38.7758119,-104.8141722
advance-auto-parts-co,Advance Auto Parts,Parts Shops and 4x4 Retailers,Lakewood,CO,"10600, West Colfax Avenue, Lakewood, CO, 80215",+1-303-238-2886,https://stores.advanceautoparts.com/co/lakewood/10600-w-colfax-ave,"https://www.google.com/maps?q=39.739650,-105.117126","parts, retail",,OSM,node/12797448022,39.7396501,-105.1171256
advance-auto-parts-co-21,Advance Auto Parts,Parts Shops and 4x4 Retailers,Parker,CO,"16901, East Lincoln Avenue, Parker, CO, 80134",+1 720-851-5745,https://stores.advanceautoparts.com/co/parker/16901-lincoln-ave,"https://www.google.com/maps?q=39.536308,-104.792774","parts, retail",,OSM,way/83511708,39.536308,-104.7927738
advance-auto-parts-co-12,Advance Auto Parts,Parts Shops and 4x4 Retailers,Fort Collins,CO,"1023, North College Avenue, Fort Collins, CO, 80524",+1-970-482-0134,https://stores.advanceautoparts.com/co/fort-collins/1023-n-college-ave,"https://www.google.com/maps?q=40.600746,-105.077116","parts, retail",,OSM,way/172542531,40.6007461,-105.0771161
advance-auto-parts-co-16,Advance Auto Parts,Parts Shops and 4x4 Retailers,Denver,CO,"6342, East Evans Avenue, Denver, CO, 80222",+1-303-758-1050,https://stores.advanceautoparts.com/co/denver/6342-e-evans-ave,"https://www.google.com/maps?q=39.678142,-104.914911","parts, retail",,OSM,way/307243777,39.678142,-104.9149111
advance-auto-parts-co-19,Advance Auto Parts,Parts Shops and 4x4 Retailers,Lafayette,CO,"680, North Highway 287, Lafayette, CO, 80026",+1 303-665-8005,https://stores.advanceautoparts.com/co/lafayette/680-hwy-287,"https://www.google.com/maps?q=40.004773,-105.102107","parts, retail",,OSM,way/520611196,40.0047725,-105.1021067
advance-auto-parts-co-6,Advance Auto Parts,Parts Shops and 4x4 Retailers,Highlands Ranch,CO,"6148, East County Line Road, Highlands Ranch, CO, 80126",,https://stores.advanceautoparts.com/co/highlands-ranch/6148-e-county-line-rd,"https://www.google.com/maps?q=39.565391,-104.916786","parts, retail",,OSM,node/6069480071,39.5653915,-104.9167862
advance-auto-parts-co-8,Advance Auto Parts,Parts Shops and 4x4 Retailers,Boulder,CO,"1709, 33rd Street, Boulder, CO, 80301",,https://stores.advanceautoparts.com/co/boulder/1709-33rd-street,"https://www.google.com/maps?q=40.016470,-105.250587","parts, retail",,OSM,node/7933507087,40.0164703,-105.2505872
advance-auto-parts-co-9,Advance Auto Parts,Parts Shops and 4x4 Retailers,Greeley,CO,"2647, 8th Avenue, Greeley, CO, 80631",,https://stores.advanceautoparts.com/co/greeley/2647-8th-ave,"https://www.google.com/maps?q=40.393964,-104.691842","parts, retail",,OSM,node/9779391602,40.393964,-104.6918421
advance-auto-parts-co-11,Advance Auto Parts,Parts Shops and 4x4 Retailers,Longmont,CO,"1410, Main Street, Longmont, CO, 80501",,https://stores.advanceautoparts.com/co/longmont/1410-main-st,"https://www.google.com/maps?q=40.183369,-105.102008","parts, retail",,OSM,way/147098175,40.1833693,-105.1020076
advance-auto-parts-co-13,Advance Auto Parts,Parts Shops and 4x4 Retailers,Grand Junction,CO,"2469, Highway 6 and 50, Grand Junction, CO, 81505",,https://stores.advanceautoparts.com/co/grand-junction/2469-highway-6-and-50,"https://www.google.com/maps?q=39.084797,-108.595422","parts, retail",,OSM,way/230404801,39.0847966,-108.595422
advance-auto-parts-co-14,Advance Auto Parts,Parts Shops and 4x4 Retailers,Commerce City,CO,"7070, State Highway 2, Commerce City, CO, 80022",,https://stores.advanceautoparts.com/co/commerce-city/7070-highway-2,"https://www.google.com/maps?q=39.825039,-104.917297","parts, retail",,OSM,way/263589945,39.8250393,-104.9172971
advance-auto-parts-co-15,Advance Auto Parts,Parts Shops and 4x4 Retailers,Broomfield,CO,"13675, Huron Street, Broomfield, CO, 80023",,https://stores.advanceautoparts.com/co/broomfield/13675-huron-st,"https://www.google.com/maps?q=39.944822,-104.997674","parts, retail",,OSM,way/292742942,39.944822,-104.9976743
advance-auto-parts-co-17,Advance Auto Parts,Parts Shops and 4x4 Retailers,Westminster,CO,"7485, West 92nd Avenue, Westminster, CO, 80021",,https://stores.advanceautoparts.com/co/westminster/7485-w-92nd-ave,"https://www.google.com/maps?q=39.864117,-105.080291","parts, retail",,OSM,way/448429648,39.8641173,-105.0802907
advance-auto-parts-co-18,Advance Auto Parts,Parts Shops and 4x4 Retailers,Thornton,CO,"950, East 88th Avenue, Thornton, CO, 80229",,https://stores.advanceautoparts.com/co/thornton/950-e-88th-ave,"https://www.google.com/maps?q=39.855983,-104.975259","parts, retail",,OSM,way/448754312,39.8559825,-104.975259
advance-auto-parts-co-20,Advance Auto Parts,Parts Shops and 4x4 Retailers,Littleton,CO,"Littleton, CO, 80122",,https://stores.advanceautoparts.com/co/centennial/7050-s-broadway,"https://www.google.com/maps?q=39.589820,-104.987931","parts, retail",,OSM,way/720665564,39.5898202,-104.9879312
advance-auto-parts-co-22,Advance Auto Parts,Parts Shops and 4x4 Retailers,Pueblo,CO,"2015, North Hudson Avenue, Pueblo, CO, 81001",,https://stores.advanceautoparts.com/co/pueblo/2015-n-hudson-ave,"https://www.google.com/maps?q=38.286464,-104.597873","parts, retail",,OSM,way/974169057,38.2864642,-104.597873
advance-auto-parts-co-10,Advance Auto Parts,Parts Shops and 4x4 Retailers,Centennial,CO,"6701, South Potomac Street, Centennial, CO, 80112",,https://stores.advanceautoparts.com/co/centennial/6701-s-potomac-st,"https://www.google.com/maps?q=39.594596,-104.831541","parts, retail",,OSM,way/1081536982,39.5945963,-104.831541
advance-auto-parts-co-7,Advance Auto Parts,Parts Shops and 4x4 Retailers,,CO,CO,,https://stores.advanceautoparts.com/co/fort-collins/3801-mitchell-dr,"https://www.google.com/maps?q=40.535221,-105.076498","parts, retail",,OSM,node/696257816,40.5352214,-105.0764983
andersen-s-u-pull-it-co,Andersen's U-Pull-It,Parts Shops and 4x4 Retailers,Greeley,CO,"1490, East 8th Street, Greeley, CO, 80631",+1-970-352-1300,http://andersensales.com/upi.html,"https://www.google.com/maps?q=40.423106,-104.657555","parts, retail",,OSM,way/241194524,40.4231063,-104.6575545
aragon-iron-metal-co,Aragon Iron & Metal,Parts Shops and 4x4 Retailers,Fort Collins,CO,"516, North US Highway 287, Fort Collins, CO, 80524-1345",+1-970-484-2577,http://www.aragonironandmetal.com/,"https://www.google.com/maps?q=40.623462,-105.085154","parts, retail",,OSM,way/112410403,40.623462,-105.0851544
attp-all-truck-and-trailer-parts-co,ATTP All Truck and Trailer Parts,Parts Shops and 4x4 Retailers,Denver,CO,"1300, West 62nd Avenue, Denver, CO, 80221",+1-303-301-7520,,"https://www.google.com/maps?q=39.808110,-105.002861","parts, retail",Trail builds,OSM,way/1109750176,39.8081104,-105.0028609
autoworks-co,Autoworks,Parts Shops and 4x4 Retailers,Grand Junction,CO,"2814, North Avenue, Grand Junction, CO, 81501",+1-970-628-1113,,"https://www.google.com/maps?q=39.077766,-108.531286","parts, retail",,OSM,node/11992550243,39.077766,-108.5312856
autozone-co-2,AutoZone,Parts Shops and 4x4 Retailers,Denver,CO,"6366, East Evans Avenue, Denver, CO, 80222",+1-303-756-9330,https://www.autozone.com/locations/co/denver/6366-e-evans-ave-unit-b.html,"https://www.google.com/maps?q=39.678022,-104.913235","parts, retail",,OSM,node/2930320373,39.678022,-104.913235
autozone-co-4,AutoZone,Parts Shops and 4x4 Retailers,Detla,CO,"97, Circle Drive, Detla, CO, 81416",+1-970-874-3670,https://www.autozone.com/locations/co/delta/97-circle-dr.html,"https://www.google.com/maps?q=38.751435,-108.055451","parts, retail",,OSM,node/4190065924,38.7514345,-108.0554505
autozone-co-8,AutoZone,Parts Shops and 4x4 Retailers,Aurora,CO,"13300, East Mississippi Avenue, Aurora, CO, 80012",+1-303-695-6400,https://www.autozone.com/locations/co/aurora/13300-e-mississippi-ave.html,"https://www.google.com/maps?q=39.696139,-104.834458","parts, retail",,OSM,node/9298363159,39.6961386,-104.834458
autozone-co,AutoZone,Parts Shops and 4x4 Retailers,Lone Tree,CO,"7469, Park Meadows Drive, Lone Tree, CO, 80124",+1-720-785-6530,https://www.autozone.com/locations/co/lone-tree/7469-park-meadows-dr.html,"https://www.google.com/maps?q=39.561030,-104.903865","parts, retail",,OSM,node/13474654741,39.5610303,-104.9038648
autozone-co-15,AutoZone,Parts Shops and 4x4 Retailers,Lafayette,CO,"1310, South Public Road, Lafayette, CO, 80026",+1-303-665-9000,https://www.autozone.com/locations/co/lafayette/1310-s-public-rd.html,"https://www.google.com/maps?q=39.986093,-105.089955","parts, retail",,OSM,way/36156853,39.9860934,-105.0899553
autozone-co-23,AutoZone,Parts Shops and 4x4 Retailers,Lakewood,CO,"12190, West Alameda Parkway, Lakewood, CO, 80228",+1-303-524-8120,https://www.autozone.com/locations/co/lakewood/12190-w-alameda-pkwy.html,"https://www.google.com/maps?q=39.705155,-105.136450","parts, retail",,OSM,way/58345957,39.7051546,-105.1364498
autozone-co-11,AutoZone,Parts Shops and 4x4 Retailers,Fort Collins,CO,"3602, Manhattan Avenue, Fort Collins, CO, 80526",+1-970-266-1100,https://www.autozone.com/locations/co/fort-collins/3602-manhattan-ave.html,"https://www.google.com/maps?q=40.537768,-105.082868","parts, retail",,OSM,way/171416191,40.537768,-105.0828681
autozone-co-12,AutoZone,Parts Shops and 4x4 Retailers,Colorado Springs,CO,"2441, East Platte Avenue, Colorado Springs, CO, 80909",+1-719-475-1000,https://www.autozone.com/locations/co/colorado-springs/2455-e-platte.html,"https://www.google.com/maps?q=38.837707,-104.782348","parts, retail",,OSM,way/199756606,38.8377066,-104.7823475
autozone-co-13,AutoZone,Parts Shops and 4x4 Retailers,Commerce City,CO,"6200, East 71st Place, Commerce City, CO, 80022",+1-303-287-2000,https://www.autozone.com/locations/co/commerce-city/6200-e-71st-place.html,"https://www.google.com/maps?q=39.826072,-104.915817","parts, retail",,OSM,way/260051044,39.8260718,-104.9158169
autozone-co-14,AutoZone,Parts Shops and 4x4 Retailers,Grand Junction,CO,"2522 1/2, US Highway 6 and 50, Grand Junction, CO, 81505",+1 970 255 9955,https://www.autozone.com/locations/co/grand-junction/2522-5-hwy-6---50.html,"https://www.google.com/maps?q=39.081794,-108.584948","parts, retail",,OSM,way/292429529,39.0817938,-108.5849482
autozone-co-18,AutoZone,Parts Shops and 4x4 Retailers,Loveland,CO,"3310, North Garfield Avenue, Loveland, CO, 80538",+1-970-613-0870,https://www.autozone.com/locations/co/loveland/3310-n-garfield.html,"https://www.google.com/maps?q=40.426247,-105.076821","parts, retail",,OSM,way/452749963,40.4262471,-105.0768215
autozone-co-20,AutoZone,Parts Shops and 4x4 Retailers,Clifton,CO,"3201, I 70 Business Loop, Clifton, CO, 81520",+1-970-434-0293,https://www.autozone.com/locations/co/clifton/3201-i-70-business-loop.html,"https://www.google.com/maps?q=39.086336,-108.458794","parts, retail",,OSM,way/480949983,39.0863364,-108.4587939
autozone-co-29,AutoZone,Parts Shops and 4x4 Retailers,Longmont,CO,"1375, Sherman Drive, Longmont, CO, 80501",+1 303 845 1016,https://www.autozone.com/locations/co/longmont/1375-sherman-dr.html,"https://www.google.com/maps?q=40.152751,-105.115990","parts, retail",,OSM,way/985009547,40.1527506,-105.1159899
autozone-co-9,AutoZone,Parts Shops and 4x4 Retailers,Fort Morgan,CO,"201, East Platte Avenue, Fort Morgan, CO, 80701",+1-970-542-0570,https://www.autozone.com/locations/co/fort-morgan/201-e-platte-ave.html,"https://www.google.com/maps?q=40.254570,-103.799689","parts, retail",,OSM,way/1095714511,40.25457,-103.7996895
autozone-co-7,AutoZone,Parts Shops and 4x4 Retailers,,CO,CO,+1-970-249-1940,https://www.autozone.com/locations/co/montrose/257-e-main-st.html,"https://www.google.com/maps?q=38.479090,-107.878552","parts, retail",,OSM,node/7563249803,38.4790904,-107.8785524
autozone-co-3,AutoZone,Parts Shops and 4x4 Retailers,Parker,CO,"10157, South Parker Road, Parker, CO, 80134",,https://www.autozone.com/locations/co/parker/10157-s-parker-rd.html,"https://www.google.com/maps?q=39.534380,-104.767926","parts, retail",,OSM,node/3329946525,39.5343803,-104.767926
autozone-co-5,AutoZone,Parts Shops and 4x4 Retailers,Northglenn,CO,"West 104th Avenue, Northglenn, CO, 80234",,https://www.autozone.com/locations/co/northglenn/1002-w-104th-ave.html,"https://www.google.com/maps?q=39.883840,-104.998315","parts, retail",,OSM,node/6194096832,39.8838403,-104.9983153
autozone-co-6,AutoZone,Parts Shops and 4x4 Retailers,Gypsum,CO,"100, Cooley Mesa Road, Gypsum, CO, 81637",,https://www.autozone.com/locations/co/gypsum/100-cooley-mesa-rd.html,"https://www.google.com/maps?q=39.644366,-106.887652","parts, retail",,OSM,node/6289395339,39.6443664,-106.8876521
autozone-co-16,AutoZone,Parts Shops and 4x4 Retailers,Broomfield,CO,"6795, West 120th Avenue, Broomfield, CO, 80020",,https://www.autozone.com/locations/co/broomfield/6795-w-120th-ave.html,"https://www.google.com/maps?q=39.914811,-105.071409","parts, retail",,OSM,way/369381773,39.9148111,-105.0714086
autozone-co-17,AutoZone,Parts Shops and 4x4 Retailers,Thornton,CO,"3705, East 104th Avenue, Thornton, CO, 80233",,https://www.autozone.com/locations/co/thornton/3705-e-104th-ave.html,"https://www.google.com/maps?q=39.885487,-104.942715","parts, retail",,OSM,way/448964111,39.8854872,-104.9427148
autozone-co-19,AutoZone,Parts Shops and 4x4 Retailers,Peyton,CO,"11735, Meridian Market Vw, Peyton, CO, 80831",,https://www.autozone.com/locations/co/peyton/11735-meridian-market-view.html,"https://www.google.com/maps?q=38.940090,-104.609287","parts, retail",,OSM,way/477020112,38.9400897,-104.6092867
autozone-co-21,AutoZone,Parts Shops and 4x4 Retailers,Eaton,CO,"385, South Elm Road, Eaton, CO, 80615",,https://www.autozone.com/locations/co/eaton/385-s-elm-rd.html,"https://www.google.com/maps?q=40.519877,-104.709330","parts, retail",,OSM,way/535678509,40.519877,-104.7093301
autozone-co-22,AutoZone,Parts Shops and 4x4 Retailers,Pueblo,CO,"1617, US 50, Pueblo, CO, 81008",,https://www.autozone.com/locations/co/pueblo/1617-w-us-hwy-50--ste-170.html,"https://www.google.com/maps?q=38.310950,-104.628492","parts, retail",,OSM,way/544400970,38.3109499,-104.628492
autozone-co-24,AutoZone,Parts Shops and 4x4 Retailers,Federal Heights,CO,"9540, Federal Boulevard, Federal Heights, CO, 80260",,https://www.autozone.com/locations/co/denver/9540-federal-blvd.html,"https://www.google.com/maps?q=39.869697,-105.024426","parts, retail",,OSM,way/687615787,39.8696967,-105.0244256
autozone-co-25,AutoZone,Parts Shops and 4x4 Retailers,Trinidad,CO,"2000, Freedom Road, Trinidad, CO, 81082",,https://www.autozone.com/locations/co/trinidad/2000-freedom-rd.html,"https://www.google.com/maps?q=37.187838,-104.496836","parts, retail",,OSM,way/782892846,37.1878381,-104.4968362
autozone-co-26,AutoZone,Parts Shops and 4x4 Retailers,Brighton,CO,"909, East Bridge Street, Brighton, CO, 80601",,https://www.autozone.com/locations/co/brighton/909-bridge-st.html,"https://www.google.com/maps?q=39.987186,-104.810944","parts, retail",,OSM,way/806194773,39.9871861,-104.8109441
autozone-co-27,AutoZone,Parts Shops and 4x4 Retailers,Firestone,CO,"10925, Colorado Boulevard, Firestone, CO, 80504",,https://www.autozone.com/locations/co/firestone/10925-colorado-blvd.html,"https://www.google.com/maps?q=40.159157,-104.942583","parts, retail",,OSM,way/814042692,40.1591574,-104.9425827
autozone-co-28,AutoZone,Parts Shops and 4x4 Retailers,Centennial,CO,"10380, East Arapahoe Road, Centennial, CO, 80112",,https://www.autozone.com/locations/co/centennial/10380-e-arapahoe-rd.html,"https://www.google.com/maps?q=39.594586,-104.868115","parts, retail",,OSM,way/950226563,39.5945864,-104.8681151
autozone-co-10,AutoZone,Parts Shops and 4x4 Retailers,Arvada,CO,"9300, Ralston Road, Arvada, CO, 80002",+1-303-424-3000,,"https://www.google.com/maps?q=39.801736,-105.101497","parts, retail",,OSM,way/1312484154,39.8017359,-105.1014967
bullhide-4x4-auto-accessories-co,Bullhide 4x4 Auto Accessories,Parts Shops and 4x4 Retailers,Fort Collins,CO,"216, Horsetooth Road, Fort Collins, CO, 80525",,https://www.bullhide4x4.com/,"https://www.google.com/maps?q=40.538561,-105.079942","parts, retail, 4x4",4x4 focused,OSM,node/6434266478,40.5385608,-105.079942
cap-it-covers-co,Cap-It Covers,Parts Shops and 4x4 Retailers,Fort Collins,CO,"3525, East Mulberry Street, Fort Collins, CO, 80524",+1-970-224-0211,http://capitcovers.com/,"https://www.google.com/maps?q=40.580562,-105.011164","parts, retail",,OSM,way/483548325,40.5805616,-105.0111643
carquest-co,Carquest,Parts Shops and 4x4 Retailers,Aspen Park,CO,"26591, Main Street, Aspen Park, CO, 80433",+1-303-816-7422,https://www.carquest.com,"https://www.google.com/maps?q=39.537372,-105.301326","parts, retail",,OSM,way/149966751,39.5373719,-105.3013263
carquest-co-2,Carquest,Parts Shops and 4x4 Retailers,Bennett,CO,"700, Colfax Avenue, Bennett, CO, 80102",+1-303-644-3311,https://www.carquest.com/locations/co/bennett/6584/,"https://www.google.com/maps?q=39.755449,-104.424789","parts, retail",,OSM,way/498980337,39.7554487,-104.4247886
casper-s-electronics-co,Casper's Electronics,Parts Shops and 4x4 Retailers,Loveland,CO,"5840, Byrd Drive, Loveland, CO, 80538",+1-970-776-8740,http://www.casperselectronics.com/,"https://www.google.com/maps?q=40.452925,-104.993279","parts, retail",,OSM,way/57961276,40.452925,-104.9932792
center-parts-store-co,Center Parts Store,Parts Shops and 4x4 Retailers,Center,CO,"651, South Torres Street, Center, CO, 81125",+1-719-754-2766,https://www.carquest.com/stores/co/center/5392,"https://www.google.com/maps?q=37.749958,-106.103513","parts, retail",,OSM,way/785503025,37.7499583,-106.1035129
complete-auto-glass-co,Complete Auto Glass,Parts Shops and 4x4 Retailers,Thornton,CO,"761, West 84th Avenue, Thornton, CO, 80260",+1-303-993-2935,https://www.mycompleteautoglass.com/,"https://www.google.com/maps?q=39.849345,-104.996143","parts, retail",,OSM,way/1346558284,39.8493455,-104.9961429
discount-exhaust-works-co,Discount Exhaust Works,Parts Shops and 4x4 Retailers,,CO,"3930, Galley Road, CO, 80909",+1-719-638-4580,http://www.discountexhaustworks.com/,"https://www.google.com/maps?q=38.847498,-104.755179","parts, retail",,OSM,way/202771442,38.8474982,-104.7551787
erie-auto-salvage-co,Erie Auto Salvage,Parts Shops and 4x4 Retailers,Dacono,CO,"4878, East I 25 Frontage Road, Dacono, CO, 80514",+1-303-833-5820,http://www.erieautosalvage.com/,"https://www.google.com/maps?q=40.070893,-104.979251","parts, retail, salvage, junkyard, used-parts",,OSM,way/363659188,40.0708931,-104.9792514
fort-collins-auto-salvage-co,Fort Collins Auto Salvage,Parts Shops and 4x4 Retailers,Fort Collins,CO,"226, 12th Street, Fort Collins, CO, 80524",+1-970-484-1000,http://fortcollinsautosalvage.com,"https://www.google.com/maps?q=40.585137,-105.053043","parts, retail, salvage",,OSM,node/8019178025,40.5851368,-105.0530426
interwest-auto-films-co,Interwest Auto Films,Parts Shops and 4x4 Retailers,Littleton,CO,"2275, West Chenango Avenue, Littleton, CO, 80120",+1-800-232-8468,https://interwestautofilms.com/,"https://www.google.com/maps?q=39.627541,-105.014491","parts, retail",,OSM,node/8674838279,39.6275405,-105.0144907
keystone-automotive-industries-co,Keystone Automotive Industries,Parts Shops and 4x4 Retailers,Colorado Springs,CO,"1727, Jet Stream Drive, Colorado Springs, CO, 80921",+1-303-333-9911,https://locations.lkqcorp.com/us/co/colorado-springs/1727-jetstream-drive/,"https://www.google.com/maps?q=38.996826,-104.795143","parts, retail",,OSM,node/12424081075,38.9968265,-104.7951433
kirby-s-hitch-wiring-co,Kirby's Hitch & Wiring,Parts Shops and 4x4 Retailers,,CO,CO,,https://www.kirbyshitch.com/,"https://www.google.com/maps?q=40.394178,-105.072914","parts, retail",,OSM,node/8089818830,40.3941782,-105.072914
littleton-u-pull-automotive-recycling-co,Littleton U-Pull Automotive Recycling,Parts Shops and 4x4 Retailers,Littleton,CO,"5100, Aspen Leaf Drive, Littleton, CO, 80125",+1-303-791-1380,http://www.littletonupull.com/,"https://www.google.com/maps?q=39.487229,-104.997230","parts, retail",,OSM,node/8132996010,39.4872291,-104.9972302
lkq-pick-your-part-co,LKQ Pick Your Part,Parts Shops and 4x4 Retailers,Aurora,CO,"11602, East 33rd Avenue, Aurora, CO, 80010-1425",+1-303-365-2001,http://www.pickyourpart.com,"https://www.google.com/maps?q=39.763235,-104.853185","parts, retail",,OSM,way/282727122,39.7632345,-104.8531849
lkq-pick-your-part-co-2,LKQ Pick Your Part,Parts Shops and 4x4 Retailers,Clayton,CO,"6100, Federal Boulevard, CO, 80221",+1-800-962-2277,https://www.lkqpickyourpart.com/,"https://www.google.com/maps?q=39.806785,-105.024570","parts, retail",,OSM,way/580911059,39.8067846,-105.0245698
mil-spec-liner-of-douglas-county-co,Mil-Spec Liner of Douglas County,Parts Shops and 4x4 Retailers,Castle Rock,CO,"624, Atchison Way, Castle Rock, CO, 80109",+1-303-900-7795,https://www.milspecofdouglascounty.com/,"https://www.google.com/maps?q=39.376377,-104.870887","parts, retail",,OSM,node/12530400960,39.3763772,-104.8708866
