business_id,name,category,city,state,address,phone,website,google_maps_link,tags,jeep_note,source,osm_id,lat,lon
facchiano-iron-works-pa,Facchiano Iron Works,Fabrication and Welding (4x4),Bethlehem,PA,"1762, Acker Street, Bethlehem, PA, 18015",+16108651503,https://facchianoironworks.com/,"https://www.google.com/maps?q=40.595982,-75.411610","fabrication, welding, 4x4",,OSM,way/1409562950,40.5959816,-75.4116101
schickling-automotive-fab-pa,Schickling Automotive & Fab,Fabrication and Welding (4x4),Gilbertsville,PA,"1152, East Philadelphia Avenue, Gilbertsville, PA, 19525",+1 610-473-6001,https://schicklingautomotive.net/,"https://www.google.com/maps?q=40.321963,-75.615635","fabrication, welding, 4x4",,OSM,way/670357978,40.3219634,-75.615635
412-motoring-pa,412 Motoring,Parts Shops and 4x4 Retailers,,PA,"3908, Penn Avenue, PA",+1-412-621-8701,http://412motoring.lxsite.com/,"https://www.google.com/maps?q=40.464760,-79.959516","parts, retail",,OSM,node/6076816514,40.4647599,-79.9595156
51-auto-parts-pa,51 Auto Parts,Parts Shops and 4x4 Retailers,,PA,PA,+1 412 384 5900,,"https://www.google.com/maps?q=40.265275,-79.878776","parts, retail",,OSM,way/543744874,40.2652747,-79.8787764
a-plus-collision-center-pa,A-Plus Collision Center,Parts Shops and 4x4 Retailers,Catasauqua,PA,"261, Race Street, Catasauqua, PA, 18032",+16102660410,,"https://www.google.com/maps?q=40.650512,-75.464810","parts, retail",,OSM,way/1273969119,40.6505124,-75.4648102
a1-auto-pa,A1 Auto,Parts Shops and 4x4 Retailers,Huntingdon,PA,"12985, Greenwood Road, Huntingdon, PA, 16652",+1-814-667-4424,,"https://www.google.com/maps?q=40.638189,-77.838512","parts, retail",,OSM,way/1387535891,40.6381892,-77.8385119
advance-auto-parts-pa-5,Advance Auto Parts,Parts Shops and 4x4 Retailers,Oakdale,PA,"8015, Steubenville Pike, Oakdale, PA, 15071",+1-724-695-8290,https://stores.advanceautoparts.com/pa/oakdale/8015-steubenville-pike,"https://www.google.com/maps?q=40.441221,-80.241045","parts, retail",,OSM,node/1948590328,40.4412208,-80.2410455
advance-auto-parts-pa-6,Advance Auto Parts,Parts Shops and 4x4 Retailers,Pittsburgh,PA,"1937, Wharton Square, Pittsburgh, PA, 15203",+1 412-488-6100,https://stores.advanceautoparts.com/pa/pittsburgh/1937-wharton-square,"https://www.google.com/maps?q=40.431599,-79.978531","parts, retail",,OSM,node/2142263359,40.4315994,-79.9785305
advance-auto-parts-pa-7,Advance Auto Parts,Parts Shops and 4x4 Retailers,Royersford,PA,"10, North Lewis Road, Royersford, PA, 19468",+1 610-948-3181,https://stores.advanceautoparts.com/pa/royersford/10-n-lewis-rd,"https://www.google.com/maps?q=40.191709,-75.532141","parts, retail",,OSM,node/2343294702,40.1917094,-75.5321414
advance-auto-parts-pa-8,Advance Auto Parts,Parts Shops and 4x4 Retailers,Glenside,PA,"462, North Easton Road, Glenside, PA, 19038",+1 215-576-1971,https://stores.advanceautoparts.com/pa/glenside/462-n-easton-rd,"https://www.google.com/maps?q=40.109183,-75.145730","parts, retail",,OSM,node/2903359016,40.1091834,-75.1457299
advance-auto-parts-pa-12,Advance Auto Parts,Parts Shops and 4x4 Retailers,Dillsburg,PA,"890, North US Route 15, Dillsburg, PA, 17019",+1 717-502-4850,https://stores.advanceautoparts.com/pa/dillsburg/890-n-us-route-15,"https://www.google.com/maps?q=40.131009,-77.018992","parts, retail",,OSM,node/3765621857,40.1310095,-77.0189917
advance-auto-parts-pa-13,Advance Auto Parts,Parts Shops and 4x4 Retailers,New Holland,PA,"417, West Main Street, New Holland, PA, 17557-1118",+1 717-354-0673,https://stores.advanceautoparts.com/pa/new-holland/417-w-main-st,"https://www.google.com/maps?q=40.100451,-76.099530","parts, retail",,OSM,node/4291463590,40.1004512,-76.0995303
advance-auto-parts-pa-14,Advance Auto Parts,Parts Shops and 4x4 Retailers,North Wales,PA,"100, North Wales Road, North Wales, PA, 19454",+1 215-631-9752,https://stores.advanceautoparts.com/pa/north-wales/100-n-wales-rd,"https://www.google.com/maps?q=40.229042,-75.261765","parts, retail",,OSM,node/4658869099,40.2290421,-75.2617646
advance-auto-parts-pa-17,Advance Auto Parts,Parts Shops and 4x4 Retailers,Lebanon,PA,"801, Bowman Street, Lebanon, PA, 17046",+1 717-273-4001,https://stores.advanceautoparts.com/pa/lebanon/801-bowman-st,"https://www.google.com/maps?q=40.345281,-76.397330","parts, retail",,OSM,node/5018003547,40.3452808,-76.3973299
advance-auto-parts-pa-18,Advance Auto Parts,Parts Shops and 4x4 Retailers,Philadelphia,PA,"9920, Bustleton Avenue, Philadelphia, PA, 19115",+1 215-969-5105,https://stores.advanceautoparts.com/pa/philadelphia/9920-bustleton-ave,"https://www.google.com/maps?q=40.101562,-75.030183","parts, retail",,OSM,node/5435855153,40.1015616,-75.0301826
advance-auto-parts-pa-19,Advance Auto Parts,Parts Shops and 4x4 Retailers,Souderton,PA,"788, Route 113, Souderton, PA, 18964",+1 267-281-6860,https://stores.advanceautoparts.com/pa/souderton/788-route-113,"https://www.google.com/maps?q=40.321616,-75.304694","parts, retail",,OSM,node/5802735674,40.3216157,-75.3046943
advance-auto-parts-pa-20,Advance Auto Parts,Parts Shops and 4x4 Retailers,Pottsville,PA,"6169, Cressona Mall, Pottsville, PA, 17901",+1 570-385-1372,https://stores.advanceautoparts.com/pa/pottsville/6169-cressona-mall,"https://www.google.com/maps?q=40.638851,-76.184680","parts, retail",,OSM,node/5838964945,40.6388513,-76.1846804
advance-auto-parts-pa-21,Advance Auto Parts,Parts Shops and 4x4 Retailers,Norristown,PA,"2637, Ridge Pike, Norristown, PA, 19403",+1 610-630-6832,https://stores.advanceautoparts.com/pa/norristown/2637-ridge-pike,"https://www.google.com/maps?q=40.144570,-75.391727","parts, retail",,OSM,node/6759851166,40.1445695,-75.3917273
advance-auto-parts-pa-22,Advance Auto Parts,Parts Shops and 4x4 Retailers,Reading,PA,"3409, North 5th Street Highway, Reading, PA, 19605",+1 610-939-0120,https://stores.advanceautoparts.com/pa/reading/3409-n-5th-street-hwy,"https://www.google.com/maps?q=40.385646,-75.926662","parts, retail",,OSM,node/6858640981,40.3856459,-75.9266617
advance-auto-parts-pa-24,Advance Auto Parts,Parts Shops and 4x4 Retailers,East Earl,PA,"4212, Division Highway, East Earl, PA, 17519",+1 717-283-4000,https://stores.advanceautoparts.com/pa/blue-ball/4212-division-hwy,"https://www.google.com/maps?q=40.118364,-76.047161","parts, retail",,OSM,node/6982820995,40.1183645,-76.0471612
advance-auto-parts-pa-26,Advance Auto Parts,Parts Shops and 4x4 Retailers,North East,PA,"139, West Main Street, North East, PA, 16428",+1-814-347-7064,https://stores.advanceautoparts.com/pa/north-east/139-w-main-st,"https://www.google.com/maps?q=42.212941,-79.842905","parts, retail",,OSM,node/7734162512,42.2129412,-79.8429053
advance-auto-parts-pa-27,Advance Auto Parts,Parts Shops and 4x4 Retailers,Goldsboro,PA,"135, Newberry Parkway, Goldsboro, PA, 17319",+17179327861,https://stores.advanceautoparts.com/pa/etters/135-newberry-pkwy,"https://www.google.com/maps?q=40.146742,-76.813229","parts, retail",,OSM,node/7840151825,40.1467423,-76.8132291
advance-auto-parts-pa-28,Advance Auto Parts,Parts Shops and 4x4 Retailers,Upper Chichester,PA,"3298, Chichester Avenue, Upper Chichester, PA, 19061",+1 484-483-1047,https://stores.advanceautoparts.com/pa/upper-chichester/3298-chichester-ave,"https://www.google.com/maps?q=39.836184,-75.443309","parts, retail",,OSM,node/7924560939,39.8361837,-75.4433085
advance-auto-parts-pa-31,Advance Auto Parts,Parts Shops and 4x4 Retailers,Levittown,PA,"197, Kenwood Drive North, Levittown, PA, 19055",+1 215-943-1074,https://stores.advanceautoparts.com/pa/levittown/197-kenwood-dr-n,"https://www.google.com/maps?q=40.144408,-74.822023","parts, retail",,OSM,node/9301777452,40.1444083,-74.8220229
advance-auto-parts-pa-32,Advance Auto Parts,Parts Shops and 4x4 Retailers,Monroeville,PA,"4492, Broadway Boulevard, Monroeville, PA, 15146",+1-412-856-1288,https://stores.advanceautoparts.com/pa/monroeville/4492-broadway-blvd,"https://www.google.com/maps?q=40.391366,-79.767266","parts, retail",,OSM,node/9672526643,40.3913664,-79.7672658
advance-auto-parts-pa,Advance Auto Parts,Parts Shops and 4x4 Retailers,Williamsport,PA,"1921, East 3rd Street, Williamsport, PA, 17701",+1-570-322-4008,https://stores.advanceautoparts.com/pa/williamsport/1921-e-3rd-st,"https://www.google.com/maps?q=41.249807,-76.962185","parts, retail",,OSM,node/11374030683,41.2498069,-76.9621847
advance-auto-parts-pa-2,Advance Auto Parts,Parts Shops and 4x4 Retailers,Ephrata,PA,"1775, West Main Street, Ephrata, PA, 17522",+1 717-733-2880,https://stores.advanceautoparts.com/pa/ephrata/1775-w-main-st,"https://www.google.com/maps?q=40.205559,-76.214385","parts, retail",,OSM,node/12574561280,40.2055586,-76.2143847
advance-auto-parts-pa-3,Advance Auto Parts,Parts Shops and 4x4 Retailers,Exton,PA,"220, North Pottstown Pike, Exton, PA, 19341",+1 610-884-4197,https://stores.advanceautoparts.com/pa/exton/220-n-pottstown-pike,"https://www.google.com/maps?q=40.031316,-75.631649","parts, retail",,OSM,node/13450618045,40.0313164,-75.6316491
advance-auto-parts-pa-4,Advance Auto Parts,Parts Shops and 4x4 Retailers,Thorndale,PA,"3528, Lincoln Highway, Thorndale, PA, 19372",+1 610-380-8150,https://stores.advanceautoparts.com/pa/thorndale/3528-lincoln-hwy,"https://www.google.com/maps?q=39.994899,-75.751243","parts, retail",,OSM,node/13512325392,39.9948992,-75.7512429
advance-auto-parts-pa-33,Advance Auto Parts,Parts Shops and 4x4 Retailers,Lansdowne,PA,"131, East Baltimore Avenue, Lansdowne, PA, 19050",+1 610-624-3248,https://stores.advanceautoparts.com/pa/lansdowne/131-e-baltimore-ave,"https://www.google.com/maps?q=39.939975,-75.265296","parts, retail",,OSM,way/104522660,39.9399753,-75.2652956
advance-auto-parts-pa-40,Advance Auto Parts,Parts Shops and 4x4 Retailers,Harrisburg,PA,"2890, Paxton Street, Harrisburg, PA, 17111",+1 717-561-4543,https://stores.advanceautoparts.com/pa/harrisburg/2890-paxton-st,"https://www.google.com/maps?q=40.256273,-76.839756","parts, retail",,OSM,way/140300308,40.2562725,-76.8397561
advance-auto-parts-pa-42,Advance Auto Parts,Parts Shops and 4x4 Retailers,Manheim,PA,"114, Doe Run Road, Manheim, PA, 17545",+1 717-664-3006,https://stores.advanceautoparts.com/pa/manheim/114-doe-run-rd,"https://www.google.com/maps?q=40.171153,-76.382143","parts, retail",,OSM,way/198923409,40.1711533,-76.3821435
advance-auto-parts-pa-44,Advance Auto Parts,Parts Shops and 4x4 Retailers,Quakertown,PA,"55, South West End Boulevard, Quakertown, PA, 18951",+1 215-529-6801,https://stores.advanceautoparts.com/pa/quakertown/55-s-west-end-blvd,"https://www.google.com/maps?q=40.442338,-75.356818","parts, retail",,OSM,way/207794004,40.4423377,-75.3568179
advance-auto-parts-pa-47,Advance Auto Parts,Parts Shops and 4x4 Retailers,Canonsburg,PA,"315, Adams Avenue, Canonsburg, PA, 15317",+1-724-746-4113,https://stores.advanceautoparts.com/pa/canonsburg/315-adams-ave,"https://www.google.com/maps?q=40.261937,-80.177575","parts, retail",,OSM,way/260698033,40.2619371,-80.1775746
advance-auto-parts-pa-48,Advance Auto Parts,Parts Shops and 4x4 Retailers,Lancaster,PA,"2038, Lincoln Highway East, Lancaster, PA, 17602",+1 717-295-1944,https://stores.advanceautoparts.com/pa/lancaster/2038-lincoln-hwy-e,"https://www.google.com/maps?q=40.032056,-76.242477","parts, retail",,OSM,way/260698189,40.0320556,-76.2424774
advance-auto-parts-pa-49,Advance Auto Parts,Parts Shops and 4x4 Retailers,Nazareth,PA,"9, Easton Road, Nazareth, PA, 18064",+1 610-759-8380,https://stores.advanceautoparts.com/pa/nazareth/9-easton-rd,"https://www.google.com/maps?q=40.733071,-75.311237","parts, retail",,OSM,way/269381941,40.7330709,-75.3112366
advance-auto-parts-pa-50,Advance Auto Parts,Parts Shops and 4x4 Retailers,Sinking Spring,PA,"2631, Shillington Road, Sinking Spring, PA, 19608",+1 610-670-8002,https://stores.advanceautoparts.com/pa/sinking-spring/2631-shillington-rd,"https://www.google.com/maps?q=40.316216,-75.998542","parts, retail",,OSM,way/281425160,40.3162162,-75.9985415
advance-auto-parts-pa-52,Advance Auto Parts,Parts Shops and 4x4 Retailers,Titusville,PA,"1028, West Spring Street, Titusville, PA, 16354",+1 814 827 1020,https://stores.advanceautoparts.com/pa/titusville/1028-w-spring-st,"https://www.google.com/maps?q=41.633110,-79.694228","parts, retail",,OSM,way/341885508,41.6331104,-79.694228
advance-auto-parts-pa-53,Advance Auto Parts,Parts Shops and 4x4 Retailers,Carlisle,PA,"707, North Hanover Street, Carlisle, PA, 17013",+1 717-249-3853,https://stores.advanceautoparts.com/pa/carlisle/707-n-hanover-st,"https://www.google.com/maps?q=40.209944,-77.182453","parts, retail",,OSM,way/372535935,40.2099435,-77.1824527
advance-auto-parts-pa-54,Advance Auto Parts,Parts Shops and 4x4 Retailers,Greencastle,PA,"203, South Antrim Way, Greencastle, PA, 17225",+1 717-597-3000,https://stores.advanceautoparts.com/pa/greencastle/203-s-antrim-way,"https://www.google.com/maps?q=39.786959,-77.732500","parts, retail",,OSM,way/430326340,39.7869588,-77.7325001
advance-auto-parts-pa-56,Advance Auto Parts,Parts Shops and 4x4 Retailers,Stroudsburg,PA,"291, Frantz Road, Stroudsburg, PA, 18360",+1-570-424-5125,https://stores.advanceautoparts.com/pa/stroudsburg/291-frantz-rd,"https://www.google.com/maps?q=40.999595,-75.261797","parts, retail",,OSM,way/435903948,40.999595,-75.2617974
advance-auto-parts-pa-57,Advance Auto Parts,Parts Shops and 4x4 Retailers,Mount Joy,PA,"402, East Main Street, Mount Joy, PA, 17552",+1 717-653-2111,https://stores.advanceautoparts.com/pa/mount-joy/402-e-main-st,"https://www.google.com/maps?q=40.108586,-76.492332","parts, retail",,OSM,way/443643962,40.1085859,-76.4923323
advance-auto-parts-pa-58,Advance Auto Parts,Parts Shops and 4x4 Retailers,Waynesboro,PA,"1510, East Main Street, Waynesboro, PA, 17268",+1 717-749-0112,https://stores.advanceautoparts.com/pa/waynesboro/1510-east-main-street,"https://www.google.com/maps?q=39.743944,-77.553777","parts, retail",,OSM,way/460193640,39.7439445,-77.5537773
advance-auto-parts-pa-60,Advance Auto Parts,Parts Shops and 4x4 Retailers,East Petersburg,PA,"5375, Main Street, East Petersburg, PA, 17520",+1 717-205-2892,https://stores.advanceautoparts.com/pa/east-petersburg/5375-main-st,"https://www.google.com/maps?q=40.091895,-76.347373","parts, retail",,OSM,way/465700620,40.0918954,-76.347373
advance-auto-parts-pa-61,Advance Auto Parts,Parts Shops and 4x4 Retailers,Pottstown,PA,"12, Moser Road, Pottstown, PA, 19464",+1 610-718-8707,https://stores.advanceautoparts.com/pa/pottstown/12-moser-rd,"https://www.google.com/maps?q=40.243135,-75.616849","parts, retail",,OSM,way/486832486,40.2431351,-75.6168492
advance-auto-parts-pa-62,Advance Auto Parts,Parts Shops and 4x4 Retailers,Warminster,PA,"420, York Road, Warminster, PA, 18974",+1 215-259-3273,https://stores.advanceautoparts.com/pa/warminster/420-york-rd,"https://www.google.com/maps?q=40.202061,-75.101488","parts, retail",,OSM,way/536147385,40.202061,-75.1014882
advance-auto-parts-pa-65,Advance Auto Parts,Parts Shops and 4x4 Retailers,Saint Marys,PA,"900, South Saint Marys Street, Saint Marys, PA, 15857",+1 814-834-3815,https://stores.advanceautoparts.com/pa/saint-marys/900-s-saint-marys-st,"https://www.google.com/maps?q=41.408283,-78.561237","parts, retail",,OSM,way/551897173,41.4082834,-78.5612373
advance-auto-parts-pa-66,Advance Auto Parts,Parts Shops and 4x4 Retailers,York,PA,"2630, South Queen Street, York, PA, 17402",+1-717-850-9090,https://stores.advanceautoparts.com/pa/york/2630-s-queen-st,"https://www.google.com/maps?q=39.910688,-76.682497","parts, retail",,OSM,way/558649054,39.9106883,-76.6824966
advance-auto-parts-pa-67,Advance Auto Parts,Parts Shops and 4x4 Retailers,Boyertown,PA,"801, East Philadelphia Avenue, Boyertown, PA, 19512",+1 610-369-9305,https://stores.advanceautoparts.com/pa/boyertown/801-e-philadelphia-ave,"https://www.google.com/maps?q=40.328828,-75.624233","parts, retail",,OSM,way/568234033,40.3288276,-75.6242333
advance-auto-parts-pa-68,Advance Auto Parts,Parts Shops and 4x4 Retailers,Feasterville Trevose,PA,"30, West Street Road, Feasterville Trevose, PA, 19053",+1 215-396-1670,https://stores.advanceautoparts.com/pa/feasterville-trevose/30-w-street-rd,"https://www.google.com/maps?q=40.151071,-75.003809","parts, retail",,OSM,way/570794502,40.1510711,-75.0038091
advance-auto-parts-pa-71,Advance Auto Parts,Parts Shops and 4x4 Retailers,Manchester,PA,"4145, North George Street Extended, Manchester, PA, 17345",+1 717-268-4879,https://stores.advanceautoparts.com/pa/manchester/4145-n-george-street-ext,"https://www.google.com/maps?q=40.044284,-76.723381","parts, retail",,OSM,way/666773684,40.0442837,-76.7233805
advance-auto-parts-pa-72,Advance Auto Parts,Parts Shops and 4x4 Retailers,Frazer,PA,"337, Lancaster Avenue, Frazer, PA, 19355",+1 610-644-7057,https://stores.advanceautoparts.com/pa/frazer/337-lancaster-ave,"https://www.google.com/maps?q=40.039412,-75.551610","parts, retail",,OSM,way/682780940,40.0394122,-75.5516105
advance-auto-parts-pa-73,Advance Auto Parts,Parts Shops and 4x4 Retailers,Gettysburg,PA,"861, York Road, Gettysburg, PA, 17325",+1 717-398-3379,https://stores.advanceautoparts.com/pa/gettysburg/861-york-rd,"https://www.google.com/maps?q=39.837065,-77.213861","parts, retail",,OSM,way/683014653,39.8370649,-77.2138614
advance-auto-parts-pa-74,Advance Auto Parts,Parts Shops and 4x4 Retailers,Washington,PA,"354, East Maiden Street, Washington, PA, 15301",+1-724-229-9366,https://stores.advanceautoparts.com/pa/washington/354-e-maiden-st,"https://www.google.com/maps?q=40.166570,-80.236843","parts, retail",,OSM,way/717447251,40.1665699,-80.2368429
advance-auto-parts-pa-75,Advance Auto Parts,Parts Shops and 4x4 Retailers,Parkesburg,PA,"710, Commons Drive, Parkesburg, PA, 19365",+1 610-857-7714,https://stores.advanceautoparts.com/pa/parkesburg/710-commons-dr,"https://www.google.com/maps?q=39.982744,-75.936022","parts, retail",,OSM,way/745462535,39.9827441,-75.9360223
advance-auto-parts-pa-76,Advance Auto Parts,Parts Shops and 4x4 Retailers,Everett,PA,"10109, Lincoln Highway, Everett, PA, 15537",+1 814-623-0616,https://stores.advanceautoparts.com/pa/everett/10109-lincoln-hwy,"https://www.google.com/maps?q=40.026339,-78.446184","parts, retail",,OSM,way/751147020,40.0263389,-78.4461836
advance-auto-parts-pa-79,Advance Auto Parts,Parts Shops and 4x4 Retailers,Collingdale,PA,"1205, Macdade Boulevard, Collingdale, PA, 19023",+1 610-532-3522,https://stores.advanceautoparts.com/pa/collingdale/1205-macdade-blvd,"https://www.google.com/maps?q=39.908280,-75.286258","parts, retail",,OSM,way/851738360,39.90828,-75.2862582
advance-auto-parts-pa-80,Advance Auto Parts,Parts Shops and 4x4 Retailers,Quarryville,PA,"479, West 4th Street, Quarryville, PA, 17566",+1 717-786-0291,https://stores.advanceautoparts.com/pa/quarryville/479-w-4th-st,"https://www.google.com/maps?q=39.896436,-76.177750","parts, retail",,OSM,way/897358307,39.896436,-76.1777498
advance-auto-parts-pa-82,Advance Auto Parts,Parts Shops and 4x4 Retailers,Johnstown,PA,"1120, Scalp Avenue, Johnstown, PA, 15904",+1 814-262-6079,https://stores.advanceautoparts.com/pa/johnstown/1120-scalp-ave,"https://www.google.com/maps?q=40.280968,-78.863532","parts, retail",,OSM,way/913732321,40.280968,-78.8635321
advance-auto-parts-pa-84,Advance Auto Parts,Parts Shops and 4x4 Retailers,Upper Darby,PA,"6599, Market Street, Upper Darby, PA, 19082",+1 610-352-6588,https://stores.advanceautoparts.com/pa/upper-darby/6599-market-st,"https://www.google.com/maps?q=39.962985,-75.254106","parts, retail",,OSM,way/948275574,39.9629851,-75.2541064
advance-auto-parts-pa-34,Advance Auto Parts,Parts Shops and 4x4 Retailers,Trappe,PA,"130, West Main Street, Trappe, PA, 19426",+1 484-971-4130,https://stores.advanceautoparts.com/pa/trappe/130-w-main-st,"https://www.google.com/maps?q=40.195355,-75.469221","parts, retail",,OSM,way/1097317685,40.1953551,-75.4692209
advance-auto-parts-pa-35,Advance Auto Parts,Parts Shops and 4x4 Retailers,Leesport,PA,"15, South Centre Avenue, Leesport, PA, 19533",+1 484-277-2000,https://stores.advanceautoparts.com/pa/leesport/15-s-centre-ave,"https://www.google.com/maps?q=40.448509,-75.962711","parts, retail",,OSM,way/1099380351,40.4485086,-75.9627111
advance-auto-parts-pa-36,Advance Auto Parts,Parts Shops and 4x4 Retailers,Steelton,PA,"350, North Front Street, Steelton, PA, 17113",+1 717-986-1687,https://stores.advanceautoparts.com/pa/steelton/350-n-front-st,"https://www.google.com/maps?q=40.236598,-76.845966","parts, retail",,OSM,way/1156096278,40.2365978,-76.8459656
advance-auto-parts-pa-37,Advance Auto Parts,Parts Shops and 4x4 Retailers,Glen Mills,PA,"1781, Wilmington Pike, Glen Mills, PA, 19342",+1 484-352-3457,https://stores.advanceautoparts.com/pa/glen-mills/1781-wilmington-pike,"https://www.google.com/maps?q=39.871804,-75.543728","parts, retail",,OSM,way/1299611478,39.8718037,-75.543728
advance-auto-parts-pa-38,Advance Auto Parts,Parts Shops and 4x4 Retailers,Chambersburg,PA,"902, Lincoln Way East, Chambersburg, PA, 17201",+1-717-267-2249,https://stores.advanceautoparts.com/pa/chambersburg/902-lincoln-way-e,"https://www.google.com/maps?q=39.931561,-77.644901","parts, retail",,OSM,way/1304512998,39.9315613,-77.6449013
advance-auto-parts-pa-39,Advance Auto Parts,Parts Shops and 4x4 Retailers,Emmaus,PA,"1001, Chestnut Street, Emmaus, PA, 18049",+16109665652,https://stores.advanceautoparts.com/pa/emmaus/1001-chestnut-st,"https://www.google.com/maps?q=40.529854,-75.504721","parts, retail",,OSM,way/1365942505,40.5298544,-75.5047211
advance-auto-parts-pa-41,Advance Auto Parts,Parts Shops and 4x4 Retailers,Shippensburg,PA,"605, East King Street, Shippensburg, PA, 17257",+1 717-532-4750,https://stores.advanceautoparts.com/pa/shippensburg/605-e-king-st,"https://www.google.com/maps?q=40.057546,-77.509924","parts, retail",,OSM,way/1482002392,40.0575457,-77.5099237
advance-auto-parts-pa-9,Advance Auto Parts,Parts Shops and 4x4 Retailers,,PA,"554, PA",+1 570 287 7449,https://stores.advanceautoparts.com/pa/luzerne/554-union-st,"https://www.google.com/maps?q=41.281913,-75.897505","parts, retail",,OSM,node/2981955683,41.2819133,-75.8975051
advance-auto-parts-pa-10,Advance Auto Parts,Parts Shops and 4x4 Retailers,Easton,PA,"2463, Nazareth Road, Easton, PA, 18045",,https://stores.advanceautoparts.com/pa/easton/2463-nazareth-rd,"https://www.google.com/maps?q=40.689166,-75.253432","parts, retail",,OSM,node/3575388733,40.6891661,-75.2534319
advance-auto-parts-pa-11,Advance Auto Parts,Parts Shops and 4x4 Retailers,Ambridge,PA,"1025, Merchant Street, Ambridge, PA, 15003",,https://stores.advanceautoparts.com/pa/ambridge/1025-merchant-st,"https://www.google.com/maps?q=40.592351,-80.230550","parts, retail",,OSM,node/3578061211,40.5923508,-80.2305501
advance-auto-parts-pa-15,Advance Auto Parts,Parts Shops and 4x4 Retailers,Hamburg,PA,"135, Wilderness Trail, Hamburg, PA, 19526",,https://stores.advanceautoparts.com/pa/hamburg/135-wilderness-trl,"https://www.google.com/maps?q=40.561006,-76.004468","parts, retail",,OSM,node/4730889444,40.5610056,-76.0044679
advance-auto-parts-pa-16,Advance Auto Parts,Parts Shops and 4x4 Retailers,Erie,PA,"2543, West 12th Street, Erie, PA, 16505",,https://stores.advanceautoparts.com/pa/erie/2543-w-12th-st,"https://www.google.com/maps?q=42.102375,-80.137169","parts, retail",,OSM,node/4809869246,42.1023751,-80.1371695
