business_id,name,category,city,state,address,phone,website,google_maps_link,tags,jeep_note,source,osm_id,lat,lon
a-to-z-muffler-ca,A to Z Muffler,Repair Shops (XJ/Jeep-Friendly),Fresno,CA,"4856, North Blackstone Avenue, Fresno, CA, 93726",+1-559-227-2361,https://atozmuffler.com/,"https://www.google.com/maps?q=36.805646,-119.789972","repair, mechanic",,OSM,node/13241142878,36.8056461,-119.7899718
a-d-automotive-repair-ca,A&D Automotive Repair,Repair Shops (XJ/Jeep-Friendly),Lemon Grove,CA,"8074, Broadway, Lemon Grove, CA, 91945",+1-619-629-0019,https://adautomotiverepair.com,"https://www.google.com/maps?q=32.743601,-117.023909","repair, mechanic",,OSM,way/1452240765,32.7436014,-117.0239087
a-1-auto-electric-ca,A-1 Auto Electric,Repair Shops (XJ/Jeep-Friendly),Fresno,CA,"2320, Stanislaus Street, Fresno, CA, 93721",+15594854427,https://www.a1autoelectric.com/,"https://www.google.com/maps?q=36.741214,-119.791981","repair, mechanic",,OSM,node/13586115741,36.7412138,-119.7919814
a-z-auto-dome-ca,A-Z Auto Dome,Repair Shops (XJ/Jeep-Friendly),Wilshire Center,CA,"4075½, Beverly Boulevard, Wilshire Center, CA, 90004",+1-323-660-1741,,"https://www.google.com/maps?q=34.076528,-118.297610","repair, mechanic",,OSM,node/11799432660,34.076528,-118.2976098
aaa-auto-repair-transmission-ca,AAA Auto Repair & Transmission,Repair Shops (XJ/Jeep-Friendly),La Mesa,CA,"7025, University Avenue, La Mesa, CA, 91941",+1-619-466-9561,,"https://www.google.com/maps?q=32.754492,-117.046425","repair, mechanic",,OSM,way/1050674556,32.7544925,-117.0464249
aaa-davis-auto-repair-center-formerly-hoffman-automotive-ca,AAA Davis Auto Repair Center formerly Hoffman Automotive,Repair Shops (XJ/Jeep-Friendly),Davis,CA,"2613, 2nd Street, Davis, CA, 95618",+1 530-753-7202,https://mwg.aaa.com/agent-office-locations/ca/davis/aaa-davis-auto-repair-center,"https://www.google.com/maps?q=38.548644,-121.718913","repair, mechanic",,OSM,way/181386515,38.5486444,-121.7189125
abba-automotive-ca,Abba Automotive,Repair Shops (XJ/Jeep-Friendly),Santa Ana,CA,"224, East 1st Street, Santa Ana, CA, 92701",+1 714-834-1725,,"https://www.google.com/maps?q=33.745153,-117.865418","repair, mechanic",,OSM,way/786938178,33.7451531,-117.8654182
ability-auto-body-ca,Ability Auto Body,Repair Shops (XJ/Jeep-Friendly),San Diego,CA,"9560, Black Mountain Road, San Diego, CA, 92126",+1 858-689-8618,https://www.abilityautobody.com,"https://www.google.com/maps?q=32.896725,-117.124479","repair, mechanic",,OSM,way/31839694,32.8967251,-117.1244788
accurate-autoworks-ca,Accurate Autoworks,Repair Shops (XJ/Jeep-Friendly),Pasadena,CA,"28, North Hill Avenue, Pasadena, CA, 91106",+1 626-584-6632,https://accurateautoworks.com/,"https://www.google.com/maps?q=34.146474,-118.121007","repair, mechanic",,OSM,node/13423370822,34.1464742,-118.1210073
ace-auto-care-and-fleet-repair-ca,Ace Auto Care and Fleet Repair,Repair Shops (XJ/Jeep-Friendly),Fresno,CA,"6638, North Blackstone Avenue, Fresno, CA, 93710",+1-559-644-8888,https://www.aceautofresno.com/,"https://www.google.com/maps?q=36.834347,-119.789055","repair, mechanic",,OSM,node/13235256792,36.8343474,-119.7890552
advance-auto-body-ca,Advance Auto Body,Repair Shops (XJ/Jeep-Friendly),Santa Fe Springs,CA,"14325, Iseli Road, Santa Fe Springs, CA, 90670",+1-562-802-0151,https://www.advanceautobodysfs.com/,"https://www.google.com/maps?q=33.901767,-118.033324","repair, mechanic",,OSM,node/13180199833,33.9017675,-118.0333239
advance-import-auto-ca,Advance Import Auto,Repair Shops (XJ/Jeep-Friendly),Elk Grove,CA,"9291, Bendel Place, Elk Grove, CA",+1-916-714-5888,,"https://www.google.com/maps?q=38.399962,-121.354164","repair, mechanic",,OSM,node/6448887923,38.3999616,-121.3541637
affordable-auto-care-ca,Affordable Auto Care,Repair Shops (XJ/Jeep-Friendly),Corona,CA,"1443, West 6th Street, Corona, CA, 92882",+1-951-371-8624,affordableautocareca.com,"https://www.google.com/maps?q=33.879130,-117.593414","repair, mechanic",,OSM,node/13585955976,33.8791302,-117.5934137
al-ed-s-autosound-ca,Al & Ed's Autosound,Repair Shops (XJ/Jeep-Friendly),West Hollywood,CA,"8500, Santa Monica Boulevard, West Hollywood, CA, 90069",+1-310-854-5454,http://westhollywood.al-ed.com/,"https://www.google.com/maps?q=34.088991,-118.376684","repair, mechanic",,OSM,way/429369962,34.0889912,-118.3766844
al-s-auto-clinic-ca,AL's Auto Clinic,Repair Shops (XJ/Jeep-Friendly),Fresno,CA,"6615, North Blackstone Avenue, Fresno, CA, 93710",+1-559-440-0490,,"https://www.google.com/maps?q=36.834045,-119.791160","repair, mechanic",,OSM,node/13235282401,36.8340448,-119.7911599
al-s-auto-repair-ca,Al's Auto Repair,Repair Shops (XJ/Jeep-Friendly),Hawthorne,CA,"3855, Rosecrans Avenue, Hawthorne, CA, 90250",+1-310-263-1314,https://als-auto-repair.edan.io/,"https://www.google.com/maps?q=33.902255,-118.341549","repair, mechanic",,OSM,node/9661895635,33.9022547,-118.3415494
al-s-village-repair-ca,Al's Village Repair,Repair Shops (XJ/Jeep-Friendly),Santa Rosa,CA,"681, Summerfield Road, Santa Rosa, CA, 95405",+1-707-539-1266,,"https://www.google.com/maps?q=38.450339,-122.669269","repair, mechanic",,OSM,way/671419632,38.4503392,-122.6692685
alfred-matthews-collision-ca,Alfred Matthews Collision,Repair Shops (XJ/Jeep-Friendly),Turlock,CA,"2440, North Golden State Boulevard, Turlock, CA, 95380",+1 209 668 5322,https://www.alfredmatthews.com/collision-center.html,"https://www.google.com/maps?q=37.515617,-120.869093","repair, mechanic",,OSM,way/1146150881,37.5156165,-120.8690926
all-access-automotive-ca,All Access Automotive,Repair Shops (XJ/Jeep-Friendly),Fresno,CA,"1825, East Gettysburg Avenue, Fresno, CA, 93726",+1-559-237-2500,https://allaccessautomotive.com/,"https://www.google.com/maps?q=36.802093,-119.789303","repair, mechanic",,OSM,node/13241223905,36.8020926,-119.7893031
all-american-glass-ca,All American Glass,Repair Shops (XJ/Jeep-Friendly),Fresno,CA,"6111, North Blackstone Avenue, Fresno, CA, 93710",+1-559-529-5302,https://allamericanglassfresno.com/,"https://www.google.com/maps?q=36.824991,-119.790689","repair, mechanic",,OSM,node/13238193804,36.8249912,-119.7906889
all-auto-repair-glass-ca,All Auto Repair & Glass,Repair Shops (XJ/Jeep-Friendly),Spring Valley,CA,"628, Grand Avenue, Spring Valley, CA, 91977",+1-619-466-3296,,"https://www.google.com/maps?q=32.708548,-116.997886","repair, mechanic",,OSM,way/1412118970,32.7085479,-116.9978859
all-star-glass-ca,All Star Glass,Repair Shops (XJ/Jeep-Friendly),Escondido,CA,"745, North Quince Street, Escondido, CA, 92025",,https://www.allstarglass.net/,"https://www.google.com/maps?q=33.126885,-117.093321","repair, mechanic",,OSM,node/596084298,33.126885,-117.0933205
allen-tire-company-ca,Allen Tire Company,Repair Shops (XJ/Jeep-Friendly),Mission Viejo,CA,"23854, Via Fabricante, Mission Viejo, CA, 92691",,https://locations.allentireco.com/ca/Mission-Viejo/23854-via-fabricante,"https://www.google.com/maps?q=33.615884,-117.681173","repair, mechanic",,OSM,node/12146430274,33.6158843,-117.6811726
alliance-transmissions-auto-repair-ca,Alliance Transmissions & Auto Repair,Repair Shops (XJ/Jeep-Friendly),San Marcos,CA,"1288, West San Marcos Boulevard, San Marcos, CA, 92078",,www.sanmarcostransmissions.com,"https://www.google.com/maps?q=33.133467,-117.198806","repair, mechanic",,OSM,way/159065328,33.1334666,-117.1988062
alpha-omega-auto-electric-ca,Alpha Omega Auto Electric,Repair Shops (XJ/Jeep-Friendly),North Hills,CA,"Sepulveda Boulevard, North Hills, CA, 91343",+1-818-830-0070,,"https://www.google.com/maps?q=34.229541,-118.468485","repair, mechanic",,OSM,way/1158102845,34.2295407,-118.468485
amato-s-auto-body-ca,Amato's Auto Body,Repair Shops (XJ/Jeep-Friendly),San Diego,CA,"3848, Sorrento Valley Boulevard, San Diego, CA, 92121",+1 858-455-6715,https://amatosautobody.com/,"https://www.google.com/maps?q=32.902139,-117.222831","repair, mechanic",,OSM,node/12254761722,32.9021394,-117.2228305
america-s-tire-ca-2,America's Tire,Repair Shops (XJ/Jeep-Friendly),Chino Hills,CA,"13141, Peyton Drive, Chino Hills, CA, 91709",+1-909-548-6707,,"https://www.google.com/maps?q=34.013840,-117.744152","repair, mechanic",,OSM,way/737473141,34.0138399,-117.7441519
andres-auto-body-paint-ca,Andres Auto Body & Paint,Repair Shops (XJ/Jeep-Friendly),Hawthorne,CA,"13834, Prairie Avenue, Hawthorne, CA, 90250",+1-310-644-2516,,"https://www.google.com/maps?q=33.905861,-118.343586","repair, mechanic",,OSM,way/442595452,33.9058611,-118.3435864
anton-s-european-car-service-ca,Anton's European Car Service,Repair Shops (XJ/Jeep-Friendly),Sonoma,CA,"19562, 8th Street East, Sonoma, CA, 95476",+1-707-996-9914,http://www.antonseuropeancarservice.com/,"https://www.google.com/maps?q=38.286346,-122.434759","repair, mechanic",,OSM,node/2875610408,38.2863463,-122.4347589
antonio-s-auto-care-ca,Antonio's Auto Care,Repair Shops (XJ/Jeep-Friendly),Poway,CA,"12365, Poway Road, Poway, CA, 92064",+1 858 4860901,,"https://www.google.com/maps?q=32.951476,-117.063066","repair, mechanic",,OSM,node/9325967312,32.9514759,-117.063066
aram-s-auto-repair-center-ca,Aram's Auto Repair Center,Repair Shops (XJ/Jeep-Friendly),Fresno,CA,"6333, North Blackstone Avenue, Fresno, CA, 93710",+1-559-436-8436,https://www.aramsauto.com/,"https://www.google.com/maps?q=36.828748,-119.791339","repair, mechanic",,OSM,node/13236951372,36.8287483,-119.7913391
astro-auto-electric-ca,Astro Auto Electric,Repair Shops (XJ/Jeep-Friendly),,CA,"1926, Lomita Boulevard, CA, 90717",+1-310-325-1777,,"https://www.google.com/maps?q=33.799081,-118.312839","repair, mechanic",,OSM,node/13368414834,33.7990814,-118.3128395
atg-auto-repair-mechanic-shop-ca,ATG Auto Repair & Mechanic Shop,Repair Shops (XJ/Jeep-Friendly),San Diego,CA,"3650, El Cajon Boulevard, San Diego, CA, 92104",+1 619-795-2118,,"https://www.google.com/maps?q=32.755627,-117.114426","repair, mechanic",,OSM,way/31803556,32.7556268,-117.1144264
auto-care-service-center-ca,Auto Care Service Center,Repair Shops (XJ/Jeep-Friendly),Spring Valley,CA,"11906, Campo Road, Spring Valley, CA, 91978",+1-619-728-7664,https://www.autocaresandiego.com/,"https://www.google.com/maps?q=32.740154,-116.943066","repair, mechanic",,OSM,way/956418054,32.7401537,-116.9430659
auto-service-ca,Auto Service,Repair Shops (XJ/Jeep-Friendly),,CA,CA,+1-949-717-5096,,"https://www.google.com/maps?q=33.603642,-117.872987","repair, mechanic",,OSM,way/1414175147,33.6036424,-117.8729867
auto-servicio-rodr-guez-ca,Auto Servicio Rodríguez,Repair Shops (XJ/Jeep-Friendly),Tijuana,CA,"Camino Nuevo, Tijuana, CA",6842470,,"https://www.google.com/maps?q=32.524614,-117.024595","repair, mechanic",,OSM,node/4978387721,32.5246144,-117.0245953
auto-upholstery-ca,Auto Upholstery,Repair Shops (XJ/Jeep-Friendly),,CA,"2340, Hyperion Avenue, CA, 90027",+1-323-335-6974,http://hyperionupholstery.com,"https://www.google.com/maps?q=34.102345,-118.272704","repair, mechanic",,OSM,node/10733748107,34.1023455,-118.2727041
auto-worx-collision-center-ca,Auto Worx Collision Center,Repair Shops (XJ/Jeep-Friendly),Los Angeles,CA,"2340, Sawtelle Boulevard, Los Angeles, CA, 90064",+1-310-478-3400,https://autoworx310.com/,"https://www.google.com/maps?q=34.035781,-118.438977","repair, mechanic",,OSM,node/8569870497,34.0357815,-118.438977
autobaun-imports-auto-service-center-ca,Autobaun Imports Auto Service Center,Repair Shops (XJ/Jeep-Friendly),,CA,CA,+1 949 495 9900,,"https://www.google.com/maps?q=33.526653,-117.712381","repair, mechanic",,OSM,node/9139124151,33.5266531,-117.712381
autobox-muffler-shop-ca,Autobox Muffler Shop,Repair Shops (XJ/Jeep-Friendly),North Hills,CA,"15421, Plummer Street, North Hills, CA, 91343",+1-818-830-3100,,"https://www.google.com/maps?q=34.243196,-118.468588","repair, mechanic",,OSM,relation/7809703,34.2431962,-118.4685884
autofix-collision-ca,Autofix Collision,Repair Shops (XJ/Jeep-Friendly),Los Angeles,CA,"4921, West Jefferson Boulevard, Los Angeles, CA, 90016",+1 323-641-7324,http://autofixcollision.com/,"https://www.google.com/maps?q=34.025675,-118.351637","repair, mechanic",,OSM,node/11710592333,34.0256745,-118.3516373
automotive-excellence-ca,Automotive Excellence,Repair Shops (XJ/Jeep-Friendly),,CA,CA,+1-707-324-7981,https://www.yourautoexcellence.com,"https://www.google.com/maps?q=38.355230,-122.709234","repair, mechanic",,OSM,node/11773598969,38.3552304,-122.7092344
autostart-ca,Autostart,Repair Shops (XJ/Jeep-Friendly),Elk Grove,CA,"9291, Bendel Place, Elk Grove, CA, 95624",+1-916-714-2886,,"https://www.google.com/maps?q=38.400275,-121.354170","repair, mechanic",,OSM,node/6450723061,38.4002749,-121.3541702
avis-rent-a-car-ca,Avis Rent A Car,Repair Shops (XJ/Jeep-Friendly),,CA,"575, Fletcher Prky, CA, 92020",,https://www.avis.com/,"https://www.google.com/maps?q=32.805782,-116.970287","repair, mechanic",,OSM,way/97469261,32.8057818,-116.9702873
az-wrap-ca,AZ WRAP,Repair Shops (XJ/Jeep-Friendly),El Segundo,CA,"321, Richmond Street, El Segundo, CA, 90245",+1-310-880-7575,http://azwraps.shop,"https://www.google.com/maps?q=33.919589,-118.417668","repair, mechanic",,OSM,node/10698533324,33.919589,-118.417668
b-z-auto-color-ca,B & Z Auto Color,Repair Shops (XJ/Jeep-Friendly),Turlock,CA,"452, South Center Street, Turlock, CA, 95380",+1 209 634 4966,,"https://www.google.com/maps?q=37.492481,-120.842296","repair, mechanic",,OSM,way/1387620703,37.492481,-120.8422958
b-b-auto-body-works-ca,B&B Auto Body Works,Repair Shops (XJ/Jeep-Friendly),,CA,"1017, West Magnolia Boulevard, CA",+1 818-841-4480,http://www.bandbautobodyworks.com/,"https://www.google.com/maps?q=34.177160,-118.320442","repair, mechanic",,OSM,node/11395339074,34.1771604,-118.3204415
bailey-european-ca,Bailey European,Repair Shops (XJ/Jeep-Friendly),Fresno,CA,"6277, North Blackstone Avenue, Fresno, CA, 93710",+1-559-492-2271,https://baileyeurofresno.com/,"https://www.google.com/maps?q=36.827975,-119.791039","repair, mechanic",,OSM,node/13236951367,36.8279751,-119.7910387
balam-s-window-tint-ca,Balam's Window Tint,Repair Shops (XJ/Jeep-Friendly),Lynwood,CA,"12501, Long Beach Boulevard, Lynwood, CA, 90262",+1 310-692-5993,https://www.balamswindowtint.com/,"https://www.google.com/maps?q=33.913604,-118.209355","repair, mechanic",,OSM,node/13545862832,33.9136041,-118.2093547
balswick-s-tire-and-auto-service-ca,Balswick's Tire and Auto Service,Repair Shops (XJ/Jeep-Friendly),Turlock,CA,"417, North Golden State Boulevard, Turlock, CA, 95380",+1 209 634 5882,https://www.balswicks.com/,"https://www.google.com/maps?q=37.497218,-120.848719","repair, mechanic",,OSM,way/1286506094,37.4972184,-120.8487187
bauer-collision-center-ca,Bauer Collision Center,Repair Shops (XJ/Jeep-Friendly),Los Angeles,CA,"5515, W Pico Blvd, Los Angeles, CA, 90019",+1-323-937-3339,http://bauercollisioncenter.com,"https://www.google.com/maps?q=34.049387,-118.357916","repair, mechanic",,OSM,node/4566252453,34.0493866,-118.357916
bavarian-workshop-ca,Bavarian Workshop,Repair Shops (XJ/Jeep-Friendly),West Hills,CA,"23710, Vanowen Street, West Hills, CA, 91307",+1-818-346-9363,https://www.bavarianworkshop.com/,"https://www.google.com/maps?q=34.193000,-118.643063","repair, mechanic",,OSM,node/5217517182,34.1930003,-118.643063
benz-n-beamers-ca,Benz'n Beamers,Repair Shops (XJ/Jeep-Friendly),,CA,"26122, Western Ave # A, CA, 90717",,https://www.benznbeamer.com/,"https://www.google.com/maps?q=33.785361,-118.308841","repair, mechanic",,OSM,node/1840696389,33.7853612,-118.3088408
beverly-coachcraft-ca,Beverly Coachcraft,Repair Shops (XJ/Jeep-Friendly),Los Angeles,CA,"2320, Sawtelle Boulevard, Los Angeles, CA, 90064",+1-310-477-6561,https://www.beverlycoachcraft.com/west-la-body-shop/,"https://www.google.com/maps?q=34.036365,-118.439481","repair, mechanic",,OSM,node/9021351731,34.0363653,-118.439481
beverly-hills-auto-technology-ca,Beverly Hills Auto Technology,Repair Shops (XJ/Jeep-Friendly),,CA,"8960, West Pico Boulevard, CA",+1-310-276-2001,,"https://www.google.com/maps?q=34.055098,-118.387645","repair, mechanic",,OSM,node/9887854917,34.0550983,-118.3876447
bill-s-quality-auto-care-ca,Bill's Quality Auto Care,Repair Shops (XJ/Jeep-Friendly),Simi Valley,CA,"2016, Donville Avenue, Simi Valley, CA, 93065",+1-805-520-7818,https://billsqualityautocare.com,"https://www.google.com/maps?q=34.272690,-118.769644","repair, mechanic",,OSM,node/13125253839,34.2726903,-118.7696436
blackstone-chevrolet-service-parts-ca,Blackstone Chevrolet Service & Parts,Repair Shops (XJ/Jeep-Friendly),Fresno,CA,"5735, North Blackstone Avenue, Fresno, CA, 93710",+1-559-431-6010,https://www.blackstonechevrolet.com/,"https://www.google.com/maps?q=36.821810,-119.791916","repair, mechanic",,OSM,way/1282096551,36.82181,-119.7919165
blackstone-collision-center-ca,Blackstone Collision Center,Repair Shops (XJ/Jeep-Friendly),Fresno,CA,"58, West Bullard Avenue, Fresno, CA, 93704",+1-559-431-6002,https://www.blackstonecollisionfresno.com/,"https://www.google.com/maps?q=36.824687,-119.792024","repair, mechanic",,OSM,node/13238193812,36.8246866,-119.7920241
bls-auto-detail-ca,BLS Auto Detail,Repair Shops (XJ/Jeep-Friendly),Santa Rosa,CA,"1275, 4th Street, Santa Rosa, CA, 95404",+1-707-280-5758,https://blsautodetail.com/,"https://www.google.com/maps?q=38.446402,-122.703016","repair, mechanic",,OSM,node/10781434027,38.4464016,-122.703016
bmw-ca,BMW,Repair Shops (XJ/Jeep-Friendly),Fairfield,CA,"2399, Auto Mall Parkway, Fairfield, CA, 94533",+1 707-344-9352,https://www.bmwfairfield.com/,"https://www.google.com/maps?q=38.245830,-122.075157","repair, mechanic",,OSM,way/1193195583,38.2458304,-122.0751569
bob-s-tire-town-ca,Bob's Tire Town,Repair Shops (XJ/Jeep-Friendly),,CA,"2478, West Washington Boulevard, CA, 90018",+1-323-731-6389,,"https://www.google.com/maps?q=34.039610,-118.317275","repair, mechanic",,OSM,node/11565769569,34.0396097,-118.317275
bodyworks-collision-inc-ca,"BodyWorks Collision, Inc.",Repair Shops (XJ/Jeep-Friendly),Imperial Beach,CA,"753, 10th Street, Imperial Beach, CA, 91932",+1-619-420-6300,https://bodyworkscollisioninc.com/,"https://www.google.com/maps?q=32.582823,-117.111565","repair, mechanic",,OSM,node/7043636908,32.5828232,-117.111565
brake-stop-auto-repair-ca,Brake Stop & Auto Repair,Repair Shops (XJ/Jeep-Friendly),Escondido,CA,"600, North Broadway, Escondido, CA, 92025",,https://brakestopandautorepair.com/,"https://www.google.com/maps?q=33.127377,-117.083443","repair, mechanic",,OSM,way/118962160,33.1273769,-117.083443
brakes-wheels-auto-service-ca,Brakes & Wheels Auto Service,Repair Shops (XJ/Jeep-Friendly),Simi Valley,CA,"1594, East Los Angeles Avenue, Simi Valley, CA, 93065",+1 805-527-0525,https://www.brakesandwheelsca.com,"https://www.google.com/maps?q=34.271342,-118.767050","repair, mechanic",,OSM,way/1268539429,34.271342,-118.7670502
broadway-smog-test-only-star-certified-station-ca,Broadway Smog Test Only Star Certified Station,Repair Shops (XJ/Jeep-Friendly),El Cajon,CA,"1214, Broadway, El Cajon, CA, 92021",+1-619-579-7777,http://www.testonly.net/,"https://www.google.com/maps?q=32.807954,-116.939568","repair, mechanic",,OSM,way/995061664,32.8079537,-116.9395683
brodie-s-tire-brake-inc-ca,Brodie's Tire & Brake Inc.,Repair Shops (XJ/Jeep-Friendly),Petaluma,CA,"1276, Petaluma Blvd N, Petaluma, CA, 94952",+1-707-778-7808,https://brodiestireandbrake.com/,"https://www.google.com/maps?q=38.248771,-122.645430","repair, mechanic",,OSM,node/4603182588,38.2487706,-122.64543
bubba-s-service-and-repair-ca,Bubba's Service and Repair,Repair Shops (XJ/Jeep-Friendly),,CA,"2143, Hyperion Avenue, CA, 90027",+1-323-928-2178,,"https://www.google.com/maps?q=34.099881,-118.273662","repair, mechanic",,OSM,node/10733783306,34.0998807,-118.2736616
buck-family-automotive-ca,Buck Family Automotive,Repair Shops (XJ/Jeep-Friendly),Carmichael,CA,"7637, Fair Oaks Boulevard, Carmichael, CA, 95608",+1 916-767-4120,https://www.buckfamilyautomotive.com,"https://www.google.com/maps?q=38.637375,-121.323687","repair, mechanic",,OSM,node/12843141080,38.6373749,-121.3236868
budget-auto-repair-ca,Budget Auto Repair,Repair Shops (XJ/Jeep-Friendly),Lemon Grove,CA,"7324, Broadway, Lemon Grove, CA, 91945",+1-619-460-0900,https://www.budgetires.com/,"https://www.google.com/maps?q=32.742896,-117.040100","repair, mechanic",,OSM,way/267539918,32.7428961,-117.0400996
buggy-builders-ca,Buggy Builders,Repair Shops (XJ/Jeep-Friendly),Los Angeles,CA,"4980, Venice Blvd, Los Angeles, CA, 90019",+1-323-933-5683,https://www.yelp.com/biz/buggy-builders-los-angeles,"https://www.google.com/maps?q=34.045275,-118.346216","repair, mechanic",,OSM,node/9642414757,34.0452747,-118.346216
burbank-auto-doctor-ca,Burbank Auto Doctor,Repair Shops (XJ/Jeep-Friendly),,CA,"1619, West Magnolia Boulevard, CA",+1 818-558-7755,http://burbankautodoctor.net/,"https://www.google.com/maps?q=34.175090,-118.326523","repair, mechanic",,OSM,node/11395319166,34.1750901,-118.3265226
burbank-auto-tech-ca,Burbank Auto Tech,Repair Shops (XJ/Jeep-Friendly),Burbank,CA,"533, South Glenoaks Boulevard, Burbank, CA, 91502",+1-818-567-2275,https://www.burbankautotech.com/,"https://www.google.com/maps?q=34.179696,-118.301975","repair, mechanic",,OSM,node/11754348672,34.1796957,-118.3019749
butlers-euro-auto-repair-ca,Butlers Euro Auto Repair,Repair Shops (XJ/Jeep-Friendly),Chula Vista,CA,"286, G Street, Chula Vista, CA, 91910",+1 619 427 6922,,"https://www.google.com/maps?q=32.637861,-117.077957","repair, mechanic",,OSM,node/13505343271,32.6378611,-117.0779569
c-d-auto-repair-ca,C&D Auto Repair,Repair Shops (XJ/Jeep-Friendly),Corona,CA,"1443, West 6th Street, Corona, CA, 92882",+1-951-268-9913,,"https://www.google.com/maps?q=33.879182,-117.593410","repair, mechanic",,OSM,node/13585955977,33.8791816,-117.5934101
c-j-auto-repair-ca,C&J Auto Repair,Repair Shops (XJ/Jeep-Friendly),North Hills,CA,"Sepulveda Boulevard, North Hills, CA, 91343",+1-818-830-0314,,"https://www.google.com/maps?q=34.229541,-118.468583","repair, mechanic",,OSM,way/1158102846,34.2295414,-118.4685828
c-g-v-ca,C.G.V.,Repair Shops (XJ/Jeep-Friendly),Tijuana,CA,"4041, Avenida Azucenas, Tijuana, CA, 22105",+52 681 60 34,,"https://www.google.com/maps?q=32.509482,-116.989788","repair, mechanic",,OSM,way/1045086583,32.5094818,-116.9897884
caliber-collision-ca,Caliber Collision,Repair Shops (XJ/Jeep-Friendly),Simi Valley,CA,"390, East Easy Street, Simi Valley, CA, 93065",+1 805-527-4523,https://www.caliber.com/find-a-location/simi-valley,"https://www.google.com/maps?q=34.275614,-118.790537","repair, mechanic",,OSM,node/12027537504,34.275614,-118.790537
caliber-collision-ca-2,Caliber Collision,Repair Shops (XJ/Jeep-Friendly),Alhambra,CA,"1130, East Main Street, Alhambra, CA, 91801",+1-626-293-7623,https://www.caliber.com/find-a-location/alhambra,"https://www.google.com/maps?q=34.100659,-118.114881","repair, mechanic",,OSM,node/12827218947,34.1006589,-118.1148813
caliber-collision-ca-4,Caliber Collision,Repair Shops (XJ/Jeep-Friendly),Pasadena,CA,"1095, East Colorado Boulevard, Pasadena, CA, 91106",+1-626-795-6447,https://www.caliber.com/find-a-location/pasadena-e-colorado-blvd,"https://www.google.com/maps?q=34.146317,-118.127803","repair, mechanic",,OSM,node/13436927359,34.1463172,-118.1278028
